"Age","DailyRate","DistanceFromHome","Education","EnvironmentSatisfaction","HourlyRate","JobInvolvement","JobSatisfaction","MonthlyIncome","MonthlyRate","NumCompaniesWorked","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TrainingTimesLastYear","WorkLifeBalance","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","JobLevel","PercentSalaryHike","TotalWorkingYears","YearsAtCompany","BusinessTravel_Non-Travel","BusinessTravel_Travel_Frequently","BusinessTravel_Travel_Rarely","Department_Human Resources","Department_Research & Development","Department_Sales","EducationField_Human Resources","EducationField_Life Sciences","EducationField_Marketing","EducationField_Medical","EducationField_Other","EducationField_Technical Degree","Gender_Female","Gender_Male","JobRole_Healthcare Representative","JobRole_Human Resources","JobRole_Laboratory Technician","JobRole_Manager","JobRole_Manufacturing Director","JobRole_Research Director","JobRole_Research Scientist","JobRole_Sales Executive","JobRole_Sales Representative","MaritalStatus_Divorced","MaritalStatus_Married","MaritalStatus_Single","OverTime_No","OverTime_Yes","Attrition"
19,482.895875046495,21.5862006885,1.82759862300009,4,44.6206089504994,2.58620068849996,2.58620068849996,1859.55449292902,19837.9642170598,1,3,3.17240137699991,0,2.41379931150004,2.82759862300009,0,0,0,1,16.5172041309997,0.413799311500043,0.413799311500043,0,0,1,0,0,1,0,0,0.586200688499957,0,0.413799311500043,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,"Yes"
19.2055865440052,417.825219748542,21.0391593417153,3.00978983542882,4,37.1957967085764,2,2,2189.26452244516,10018.3483206052,1.00978983542882,3,2.00978983542882,0,2.99021016457118,3.99021016457118,0.0391593417152762,0.00978983542881906,0,1.01957967085764,12.9902101645712,1.07831868343055,1.03915934171528,0,0,1,0,0,1,0,0,0.00978983542881906,0,0.990210164571181,0,0,1,0,0,0,0,0,0,0,0.00978983542881906,0.990210164571181,0,0,1,0,1,"Yes"
28.9793855443131,361.974939746782,22.9008353417739,3.47520883544348,4,46.5041767088696,2,2,5434.6312095474,13410.3219927121,1.47520883544348,3,2.47520883544348,0,2.52479116455652,3.52479116455652,1.90083534177393,0.475208835443482,0,1.95041767088696,12.5247911645565,4.80167068354785,2.90083534177393,0,0,1,0,0,1,0,0,0.475208835443482,0,0.524791164556518,0,0,1,0,0,0,0,0,0,0,0.475208835443482,0.524791164556518,0,0,1,0,1,"Yes"
19.9977729097009,378.091310702264,14.0155896320939,2.00222709029913,3.00222709029913,34.0066812708974,2.49888645485044,2,2399.37864180654,7262.99087290466,1,3,2,0,3,3.50111354514956,0,0.498886454850435,0,1,13,1,1,0,0,1,0,0,1,0,0,0.498886454850435,0,0.501113545149565,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.498886454850435,0.501113545149565,"Yes"
36.1037260910962,321.264422336593,24.2578525887802,3.81446314719506,4,53.2892629439011,2,2,7800.25152539113,15882.8074167576,1.81446314719506,3,2.81446314719506,0,2.18553685280494,3.18553685280494,3.25785258878022,0.814463147195056,0,2.62892629439011,12.1855368528049,7.51570517756045,4.25785258878022,0,0,1,0,0,1,0,0,0.814463147195056,0,0.185536852804944,0,0,1,0,0,0,0,0,0,0,0.814463147195056,0.185536852804944,0,0,1,0,1,"Yes"
19.779006362427,140.160178697435,3.88950318121351,3,1.22099363757297,80.6850954364054,3,1.22099363757297,2801.39844042459,14358.8236096648,1,3,2.11049681878649,0,2,3,0,0,0,1,18.3370190872811,0.889503181213513,0.889503181213513,0,0,1,0,1,0,0,0.110496818786487,0,0,0,0.889503181213513,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"Yes"
32.7359100524336,477.327139934059,7.1839775131084,3.63679550262168,2.91038650786504,85.2735910052434,3,1,2364.8602949963,18626.4467196311,2.27359100524336,3,2,0,2.63679550262168,1.72640899475664,2.54718201048672,0.63679550262168,0,1,15.8160224868916,9.91513703670353,3.54718201048672,0,0,1,0,1,0,0,0.63679550262168,0,0,0,0.36320449737832,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"Yes"
22.8795615767594,159.395372199127,3.04014614108019,3.3199512863066,1,89.1192205809057,2.6800487136934,1,2777.50976406666,11267.4650024921,2.59975643153302,3,2.3199512863066,0,2,2.36009742738679,2.23965900414623,0,2.23965900414623,1,17.0802922821604,4.19951286306605,3.55961029045284,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.680048713693395,0,0,0,0.319951286306605,0,0,0,0,1,1,0,"Yes"
24.5367688238621,355.838441193104,2.86580779403448,3.56709610298276,1,81.1645194850862,3,2.13419220596552,3263.35320472717,14100.7941904478,1.56709610298276,3,2.56709610298276,0,3.70128830894828,1.86580779403448,0,0,0,1,14.4632311761379,3.26838441193104,0.432903897017241,0,0,1,0,1,0,0,0.567096102982759,0,0,0,0.432903897017241,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"Yes"
19.3342915736139,162.618275532499,3.66714578680694,3,1.66570842638612,74.0143736042082,3,1.66570842638612,2456.07740691118,17077.1427562851,1,3,2.33285421319306,0,2,3,0,0,0,1,17.0028747208416,0.667145786806941,0.667145786806941,0,0,1,0,1,0,0,0.332854213193059,0,0,0,0.667145786806941,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"Yes"
27.1248584073037,812.194756167009,1.62504719756544,3,2.58330186828971,84.7916509341449,3,2.58330186828971,2248.63939525746,18350.8521545436,0.208349065855145,3,3.58330186828971,0,1.20834906585515,2.20834906585515,1.58330186828971,0.791650934144855,3.95825467072427,1,15.0417453292757,5.74990560486913,4.95825467072427,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.208349065855145,0,0,0,0.791650934144855,0,0,0,0,1,1,0,"Yes"
34.8116622390226,463.215417833067,3.71300265658647,1.71300265658647,2.76233244780451,56.9416888048872,1.76233244780451,3.76233244780451,9337.96665573213,9135.53781196754,1.71300265658647,3,1.23766755219549,0.762332447804511,5.28699734341353,2.76233244780451,7,3.95067020878196,7,2.76233244780451,12.6636728653684,15.049329791218,13.8609920302406,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Yes"
32.328816502355,323.679487432353,5.20271009858698,3.20271009858698,2.26576330047101,69.3559174882248,1.26576330047101,3.26576330047101,7275.7149868561,16693.8168035308,3.20271009858698,3,1.73423669952899,0.265763300471008,3.79728990141302,2.26576330047101,7,5.93694679811597,7,2.26576330047101,16.1396568967029,13.063053201884,9.39186970423907,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Yes"
34.4385752328672,533.747419441119,8.30884420825168,1.62456990685314,2.68771504657343,57.2456990685314,1.68771504657343,3.68771504657343,8524.3649585424,11535.73105253,1.62456990685314,3,1.62456990685314,1,4.75086018629372,3,5.43857523286715,2.68771504657343,5.43857523286715,2.68771504657343,11,12.2525805588812,11.628010652028,0,0,1,0,0,1,0,1,0,0,0,0,0.31228495342657,0.68771504657343,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Yes"
36.6341684018262,590.245998173486,1.73166319634765,2.90250520547852,1.73166319634765,47.8291579908691,2,3.36583159817383,10505.1038261186,11481.7196507733,3.53667360730469,3,2.26833680365235,0.365831598173827,3.46332639269531,1.73166319634765,3.19498958904296,8.07334721460938,7,3,11,16.6341684018262,14.7316631963477,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.634168401826173,0.365831598173827,"Yes"
35.734412970487,539.295546032954,2.91147099016234,1.08852900983766,2.95573549508117,51.5754385639448,2,3.86720648524351,10297.9543874946,5509.36842154083,1,3,1.13279351475649,1,5.91147099016234,3,7.04426450491883,3.13279351475649,7,2.95573549508117,11,15.734412970487,15.734412970487,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0442645049188286,0.955735495081171,"Yes"
33.8581661102362,409.628935395274,4.28510033385828,2.28510033385828,2.57163322204724,61.709169448819,1.57163322204724,3.57163322204724,8545.99277116219,12038.170727219,2.28510033385828,3,1.42836677795276,0.57163322204724,4.71489966614172,2.57163322204724,7,4.71346711181104,7,2.57163322204724,13.9985674456693,14.286532888189,12.1446989984252,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Yes"
34.6107422308996,475.273179803044,2.99104814091697,4,1.39820962818339,57.9462888455018,1.60179037181661,3,8842.14387975028,17238.3854071428,4.60179037181661,3,2.60179037181661,0,2.39820962818339,1.39820962818339,3.38925776910037,9.40716148726642,7,2.60179037181661,13.7874673972838,15.008951859083,11.2125326027162,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.601790371816605,0.398209628183395,"Yes"
34.9538008151576,796.880731526762,2.22771951090544,4,2.22771951090544,40.2706422824413,1.59076016303152,3.40923983696848,10523.4688740736,19378.6218245868,3.36304065212607,3,3,0,2,1.40923983696848,3.86467885877937,10.181520326063,7.40923983696848,3,11,15.7722804890946,14,0,0,1,0,0,1,0,0.590760163031518,0,0.409239836968482,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Yes"
45.4838889655657,1022.04600358848,7.78711117245257,3.15161110344343,2.69677779311314,76.5420002760366,1.15161110344343,3,12583.2009622871,22762.8101819758,6.69677779311314,3,3,0,2.84838889655657,1,4.39355558622628,13.5451666896697,9.54516668966971,3.84838889655657,11,23.7871111724526,21.6355000690091,0,0.848388896556571,0.151611103443429,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Yes"
33.6209666253999,680.512691154145,1,3.5172809464857,1.4827190535143,54.6889429632574,2,2.0345618929714,10176.9664471047,10288.3798053162,3.06912378594279,3,3.4827190535143,0.482719053514302,2.9654381070286,1.9654381070286,4.37903337460011,8.58640473242849,7,2.5172809464857,11,13.6209666253999,12.0691237859428,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Yes"
36.7995412047021,612.437915494666,1.16704899608158,4,1.03340979921632,47.0022939764895,1.96659020078368,3,10460.7607208772,15116.3448020413,4.96659020078368,3,2.96659020078368,0,2.03340979921632,1.03340979921632,1.20045879529789,10.8663608031347,7,2.96659020078368,11.2338685945142,16.8329510039184,13.7661314054858,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.966590200783685,0.0334097992163152,"Yes"
35.5593634336255,534.720108507201,2.20053047197871,4,1.24010609439574,53.2031828318723,1.75989390560426,3,9543.64925916609,16318.6971511,4.75989390560426,3,2.75989390560426,0,2.24010609439574,1.24010609439574,2.44063656637445,10.039575622417,7,2.75989390560426,12.6807426607702,15.7994695280213,12.3192573392298,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.759893905604258,0.240106094395742,"Yes"
56.1001322288066,294.382958685048,2.26387052377686,2.89445179048926,4,52.2665785141289,3,2.94722589524463,2478.63058126671,26219.875495858,3.84167768573388,4,1,0,3.89445179048926,3,0,0,0,1,23.9472258952446,6.68335537146777,1,0,0,1,0,1,0,0,0.0527741047553718,0,0,0,0.947225895244628,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.947225895244628,0.0527741047553718,"Yes"
37.2623893627897,347.756563472096,4.88022369961254,1.84791052015498,4,64.8250737581402,3,2.42395526007749,2474.96768682054,26149.2339601105,2.27186578023247,4,1,0,2.84791052015498,3,0,0,0,1,23.4239552600775,3.54373156046495,1,0,0,1,0,1,0,0,0.576044739922509,0,0,0,0.423955260077491,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.423955260077491,0.576044739922509,"Yes"
51.9902093068231,311.457638906082,8.64240023982711,3,3.6836952266749,64.2848004796542,3,2.3673904533498,2929.73430198827,24938.6906582469,2.7347809066996,3.6836952266749,1,0,3.3673904533498,3,0.632609546650201,0,0.948914319975302,1,20.5206474934239,6.6836952266749,2.2652190933004,0,0,1,0,1,0,0,0,0,0.316304773325101,0,0.683695226674899,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"Yes"
43.9944883289281,628.512920853915,1.51705132168718,3,3.51705132168718,67.420255062636,3,3,2275.6786064303,23102.322051316,2.06820528674871,3.51705132168718,2.44884603493847,0,2.55115396506153,2.51705132168718,0.965897356625646,0.482948678312823,2.41474339156412,1,19.1705132168718,7,3.41474339156412,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"Yes"
48.9927674010396,369.502141353209,2.28147601871751,2.43704796256498,3.71852398128249,57.1924724117853,3,2.43704796256498,2654.35955966101,20697.4036122945,2.87409592512995,4,1.56295203743502,0,3.43704796256498,3,1.12590407487005,0,1.12590407487005,1,23.437047962565,7,2.40738009358756,0,0.281476018717512,0.718523981282488,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"Yes"
54.7336994633079,318.192561046686,2.10207189177163,2.79585621645674,3.89792810822837,53.2455816189758,3,2.79585621645674,2542.59078857373,24221.7976861463,3.59171243291348,4,1.20414378354326,0,3.79585621645674,3,0.408287567086518,0,0.408287567086518,1,23.7958562164567,7,1.51035945885815,0,0.102071891771629,0.897928108228371,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"Yes"
45.2834275574423,905.370722334832,26.2643260960467,2.24522463465109,2,82.6401665969752,4,2.75477536534891,8063.79184172349,11989.8522404712,4,3,4,0,2,2.75477536534891,3.01910146139562,0.754775365348905,2.26432609604672,2.49044926930219,12.9808985386044,11.4331448851153,4.01910146139562,0.245224634651095,0.754775365348905,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Yes"
49.9597665644251,1240.73173834337,24,3.76613588957116,1.23386411042884,73.9513797545806,3.23386411042884,1.23386411042884,11090.1908472376,8468.82623189501,5.53227177914232,3,2.46772822085768,0,2,2,1.53227177914232,1.53227177914232,1.53227177914232,3.23386411042884,13.7015923312865,16.6370487730019,1.76613588957116,0.23386411042884,0,0.76613588957116,0,0,1,0,1,0,0,0,0,0.23386411042884,0.76613588957116,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Yes"
30.4716522041708,1475.82388406806,15.2656811871566,2.20597101701424,3.58805796597153,87.2955362722278,3.20597101701424,2.79402898298576,10541.9431968275,22058.2960421336,3.20597101701424,3,4,0,0.411942034028471,2.79402898298576,0,1.58805796597153,1.58805796597153,2.41194203402847,12.0298550850712,9.29553627222776,1.79402898298576,0.205971017014235,0,0.794028982985765,0,0,1,0,0.205971017014235,0.794028982985765,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Yes"
36.4991274315398,844.84194045607,19.9990027789026,3,1.49987534736283,86.9967590314336,3.49987534736283,1.49987534736283,10878.4228582899,13580.6300492452,2.99975069472566,3.50012465263717,3.49987534736283,0,2,2,0,0,0,3.49987534736283,18.0004986105487,16.4986288209911,0.499875347362831,0.499875347362831,0,0.500124652637169,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Yes"
34.7690717112273,531.454704262316,18.0217962414026,3,1.25272453017533,80.5708377845585,3.25272453017533,1.25272453017533,9734.11457471177,11855.7644960936,2.50544906035066,3.74727546982467,3.25272453017533,0,2,2,0,0,0,3.25272453017533,18.9891018792987,13.7799698319286,0.252724530175328,0.252724530175328,0,0.747275469824672,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Yes"
40.51845395891,1283.54285749095,12.075558945071,2.48154604109004,2,96.8892762465402,3.48154604109004,3.03690791781992,9460.61304188939,18319.4371330552,6.07381583563983,3,2.44463812327012,0,0.963092082180083,1.48154604109004,2.07381583563983,0,2.59226979454979,2.96309208218008,13.4077302054502,14.7416445752606,3.59226979454979,0.481546041090041,0,0.518453958909959,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Yes"
31.1229857401922,376.938137405552,9.98388592153788,2.06149287009612,2.87701425980777,46.5534358308651,2,1.06149287009612,2320.50805703923,9871.31875506556,0.245971480384469,4,1.06149287009612,0,0,3,2,1.06149287009612,2,1,21.8770142598078,4.06149287009612,2.93850712990388,0.938507129903883,0,0.0614928700961173,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Yes"
31.3270819899626,446.534958577249,11.6166559197009,2.1635409949813,2.67291801003739,47.4718689548317,2,1.1635409949813,2319.69167204015,9123.40804778202,0.654163979925215,4,1.1635409949813,0,0,3,2,1.1635409949813,2,1,21.6729180100374,4.1635409949813,2.8364590050187,0.836459005018696,0,0.163540994981304,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Yes"
31.8580979690887,627.611407459248,15.8647837527096,2.42904898454435,2.1419020309113,49.8614408608992,2,1.42904898454435,2317.56760812365,7177.49999227445,1.71619593817741,4,1.42904898454435,0,0,3,2,1.42904898454435,2,1,21.1419020309113,4.42904898454435,2.57095101545565,0.570951015455648,0,0.429048984544352,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Yes"
30.6713175727054,427.195420856122,10.4790709228255,1.83565878635272,3,52.573648545891,2,1.49302364094183,2332.17520252801,11084.3788901097,0.164341213647276,3.83565878635272,1.32868242729455,0,0.493023640941828,2.83565878635272,2.16434121364728,0.835658786352724,1.83565878635272,1,20.5209290771745,4,3.16434121364728,0.835658786352724,0,0.164341213647276,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Yes"
33.786338746082,921.988695841283,15.5014570741914,3.85755916405469,3.92877958202735,82.2224036990665,1.07122041797265,1,2307.99708585162,14165.2899104292,0.928779582027346,4,1.92877958202735,0.928779582027346,1.85755916405469,3,2,2.85755916405469,0.142440835945308,1,22.9287795820273,4.92877958202735,4.85755916405469,1,0,0,0,1,0,0,0,0,0.0712204179726541,0,0.928779582027346,0,1,0,0,0,0,0,0,1,0,0,0,0.928779582027346,0.0712204179726541,0,1,"Yes"
26.968827906996,391.772340309806,9.33593100775033,2.33593100775033,2.32813798449934,62.7965503875166,2,1.33593100775033,2165.79987441935,8919.82397365011,0.335931007750332,4,1.33593100775033,0,0.671862015500665,3.33593100775033,1.66406899224967,0.664068992249668,1.32813798449934,1,23.007793023251,2.992206976749,2.32813798449934,1,0,0,0,1,0,0,0,0,1,0,0,0.335931007750332,0.664068992249668,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Yes"
23.5709282741882,506.575437315274,7.67325497465208,1.44883664976805,4,78.8151115230285,2.77558167511597,1.77558167511597,2456.73955390789,22812.5750184697,2.12209162442014,4,1.44883664976805,0,2.67325497465208,3,0,0,0,1,22.3267450253479,1.44883664976805,0.775581675115973,0,0,1,0,1,0,0,1,0,0,0,0,0.224418324884027,0.775581675115973,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Yes"
27.2302257041447,223.752008947777,16.1942100354936,3.88488714792766,4,55.7196269349661,2.88488714792766,2.76977429585531,2395.15112852072,24046.1672748686,1.57556426036172,3.11511285207234,3.88488714792766,0,2.34533855621703,3,1.76977429585531,6.1942100354936,6.1942100354936,1,13.8057899645064,7.42443573963828,7.07909718342125,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Yes"
29.419986941386,947.578707197215,7.0600914102979,3,4,90.3200522344559,2.41998694138601,1,2510.25669617066,10251.3781703287,5.58001305861399,3.58001305861399,3,0,5,3,0.839973882772028,0,1.67994776554406,1,16.2201175275259,5.09993470693007,2.09993470693007,0,0,1,0,1,0,0,0.580013058613986,0,0,0,0.419986941386014,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Yes"
27.7491668444127,423.80381852109,14.3779160445556,3.62541657779366,4,66.35792031046,2.62541657779366,2.25083315558732,2397.74583422206,20361.1662378255,2.87291711103171,3.37458342220634,3.62541657779366,0,3.12375026661903,3,1.25083315558732,4.3779160445556,4.3779160445556,1,15.6220839554444,6.12708288896829,5.00333262234926,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Yes"
28.5563475862145,734.971994485706,11.5527834482491,3.22182620689273,4,82.9051255173981,2.22182620689273,1.44365241378546,2401.78173793107,14629.3757902905,4.89086896553636,3.77817379310727,3.22182620689273,0,4.33452137932181,3,0.443652413785458,1.5527834482491,1.5527834482491,1,18.4472165517509,4.10913103446364,1.77460965514183,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Yes"
29.7534395803232,980.590518451994,4.72592293773778,3,4,88.9862416787073,2.75343958032317,1,2594.62021382176,9276.69610671536,5.24656041967683,3.24656041967683,3,0,5,3,1.50687916064635,0,3.0137583212927,1,13.2190437770914,6.76719790161587,3.76719790161587,0,0,1,0,1,0,0,0.246560419676825,0,0,0,0.753439580323175,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Yes"
28.65831909189,484.153674292378,7.91235046484508,2.329159545945,1,60.7459686270449,1.65831909189001,2.329159545945,2188.35059814062,6395.66623876034,6.01252136216499,3,3.34168090810999,0,3.34168090810999,3,5.35420227027498,2.01252136216499,5.02504272432998,1,12.34168090811,9.01252136216499,6.34168090810999,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.329159545945004,0.670840454054996,0,1,"Yes"
46.2175313825719,326.996615727665,17.009990343824,3.623751207022,1.623751207022,62.9700289685279,3,2.376248792978,3897.83966707927,7154.65276584239,7.11875603510998,3,1.376248792978,1.87125362106599,2,3,3.24750241404399,2.49500482808799,2.24750241404399,1,15.366258449154,7,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"Yes"
28.2900095258374,136.290009525837,19.1500158763956,3.56999682472087,2.70999047416262,49.7099904741626,3,3,2281.33916807687,19599.8950952026,2.29000952583738,3,3.13999364944175,0,2,3,2,3.98997777304612,4.41998094832525,1,12.1399936494417,7.56999682472087,6.70999047416262,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.430003175279126,0.569996824720874,0,1,"Yes"
27.4725311708171,135.472531170817,17.7875519513618,3.84248960972764,3.52746882918291,50.5274688291829,3,3,2352.73227774864,23453.4880607682,1.47253117081709,3,3.68497921945527,0,2,3,2,5.89742726809345,6.05493765836582,1,12.6849792194553,7.84248960972764,7.52746882918291,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.157510390272364,0.842489609727636,0,1,"Yes"
29.1679827887565,352.660440500826,13.2638192819431,2.58399139437824,1,55.9041635068133,2.16798278875649,2.58399139437824,2166.94472287223,8349.462020698,5.24802581686527,3,2.83201721124351,0,2.83201721124351,3,4.08004302810878,1.24802581686527,3.49605163373053,1,11.8320172112435,8.24802581686527,5.83201721124351,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.583991394378245,0.416008605621755,0,1,"Yes"
52.786401276011,403.549214870436,14.9887996073812,3.87640004907735,1.87640004907735,69.0336011778563,3,2.12359995092265,4613.08853893797,5378.78405503533,8.38200024538673,3,1.12359995092265,2.62920014723204,2,3,3.75280009815469,3.50560019630939,2.75280009815469,1,17.1348003435414,7,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"Yes"
33.2380379047245,532.727253839374,12.2380379047245,4,2.70633965078741,50.1590932700783,1.70633965078741,1.70633965078741,3266.09559287876,8513.1952439351,1,3.70633965078741,4,0.706339650787413,2.58732069842517,1.29366034921259,3.46830174606293,0,3.46830174606293,1,20.1824154602364,5.58732069842517,4.88098104763776,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.706339650787413,0.293660349212587,0,0,1,"Yes"
38.1949923876673,1021.37404845841,7.6100152246654,3.20125190308318,3.79874809691682,63.7611910044216,2.79874809691682,1.20125190308318,2673.47629822837,5464.42473269301,5.79248858150095,4,4,0.201251903083175,2,1,2,1.59749619383365,2,1,21.6037557092495,7.39624429075047,2.40250380616635,0,0,1,0,1,0,0,0,0,0.798748096916825,0.201251903083175,0,0,1,0,0,1,0,0,0,0,0,0,0.201251903083175,0.798748096916825,0,0,1,"Yes"
